DEPT,SSTVD,Z,NEU,GGKP
2218.084,2124.47628281113,-2124.47628281113,0.2008,2.32
2218.2364,2124.62865518313,-2124.62865518313,0.2021,2.32
2218.3888,2124.78102755514,-2124.78102755514,0.2007,2.32
2218.5412,2124.93339992714,-2124.93339992714,0.1897,2.34
2218.6936,2125.08577229914,-2125.08577229914,0.1692,2.38
2218.846,2125.23814467114,-2125.23814467114,0.1496,2.43
2218.9984,2125.39051704314,-2125.39051704314,0.1398,2.45
2219.1508,2125.54288941515,-2125.54288941515,0.139,2.44
2219.3032,2125.69526178715,-2125.69526178715,0.1392,2.44
2219.4556,2125.84763415915,-2125.84763415915,0.1385,2.44
2219.608,2126.00000653115,-2126.00000653115,0.1373,2.43
2219.7604,2126.15237890315,-2126.15237890315,0.1427,2.41
2219.9128,2126.30475127516,-2126.30475127516,0.1587,2.38
2220.0652,2126.45712397229,-2126.45712397229,0.1712,2.37
2220.2176,2126.60949710426,-2126.60949710426,0.177,2.36
2220.37,2126.76187023624,-2126.76187023624,0.1789,2.36
2220.5224,2126.91424336821,-2126.91424336821,0.179,2.35
2220.6748,2127.06661650018,-2127.06661650018,0.1779,2.35
2220.8272,2127.21898963216,-2127.21898963216,0.1799,2.36
2220.9796,2127.37136276413,-2127.37136276413,0.1844,2.36
2221.132,2127.52373589611,-2127.52373589611,0.1866,2.36
2221.2844,2127.67610902808,-2127.67610902808,0.1856,2.35
2221.4368,2127.82848216005,-2127.82848216005,0.1861,2.35
2221.5892,2127.98085529203,-2127.98085529203,0.1899,2.35
2221.7416,2128.133228424,-2128.133228424,0.1926,2.35
2221.894,2128.28560155598,-2128.28560155598,0.1915,2.35
2222.0464,2128.43797468795,-2128.43797468795,0.1904,2.35
2222.1988,2128.59034781992,-2128.59034781992,0.1911,2.35
2222.3512,2128.7427209519,-2128.7427209519,0.1925,2.35
2222.5036,2128.89509408387,-2128.89509408387,0.1928,2.35
2222.656,2129.04746721584,-2129.04746721584,0.1914,2.35
2222.8084,2129.19984034782,-2129.19984034782,0.1905,2.35
2222.9608,2129.35221347979,-2129.35221347979,0.1919,2.35
2223.1132,2129.50458661176,-2129.50458661176,0.1941,2.34
2223.2656,2129.65695974374,-2129.65695974374,0.1951,2.33
2223.418,2129.80933287571,-2129.80933287571,0.1949,2.33
2223.5704,2129.96170600769,-2129.96170600769,0.1953,2.33
2223.7228,2130.11407913966,-2130.11407913966,0.1953,2.33
2223.8752,2130.26645227163,-2130.26645227163,0.1919,2.33
2224.0276,2130.41882540361,-2130.41882540361,0.1869,2.33
2224.18,2130.57119853558,-2130.57119853558,0.1812,2.33
2224.3324,2130.72357166755,-2130.72357166755,0.1703,2.35
2224.4848,2130.87594479953,-2130.87594479953,0.1531,2.4
2224.6372,2131.0283179315,-2131.0283179315,0.1398,2.44
2224.7896,2131.18069106348,-2131.18069106348,0.1362,2.48
2224.942,2131.33306419545,-2131.33306419545,0.1382,2.49
2225.0944,2131.48543735363,-2131.48543735363,0.141,2.5
2225.2468,2131.63781052792,-2131.63781052792,0.1565,2.53
2225.3992,2131.79018370221,-2131.79018370221,0.1895,2.56
2225.5516,2131.94255687649,-2131.94255687649,0.2192,2.57
2225.704,2132.09493005078,-2132.09493005078,0.2271,2.57
2225.8564,2132.24730322507,-2132.24730322507,0.2279,2.56
2226.0088,2132.39967639935,-2132.39967639935,0.2354,2.55
2226.1612,2132.55204957364,-2132.55204957364,0.2446,2.54
2226.3136,2132.70442274793,-2132.70442274793,0.2472,2.54
2226.466,2132.85679592221,-2132.85679592221,0.2396,2.54
