DEPT,SSTVD,Z,NEU,GGKP
2758.5924,2147.67692325039,-2147.67692325039,0.1044,2.58
2758.7448,2147.78501815779,-2147.78501815779,0.1565,2.5
2758.8972,2147.89311306519,-2147.89311306519,0.1717,2.47
2759.0496,2148.0012079726,-2148.0012079726,0.1893,2.41
2759.202,2148.10930288,-2148.10930288,0.1939,2.41
2759.3544,2148.2173977874,-2148.2173977874,0.1955,2.42
2759.5068,2148.3254926948,-2148.3254926948,0.1908,2.42
2759.6592,2148.4335876022,-2148.4335876022,0.183,2.4
2759.8116,2148.54176805052,-2148.54176805052,0.1842,2.38
2759.964,2148.65003888824,-2148.65003888824,0.1922,2.35
2760.1164,2148.75830972595,-2148.75830972595,0.1934,2.35
2760.2688,2148.86658056367,-2148.86658056367,0.2003,2.35
2760.4212,2148.97485140138,-2148.97485140138,0.2037,2.35
2760.5736,2149.0831222391,-2149.0831222391,0.2026,2.35
2760.726,2149.19139307681,-2149.19139307681,0.2015,2.35
2760.8784,2149.29966391453,-2149.29966391453,0.2005,2.35
2761.0308,2149.40793475224,-2149.40793475224,0.1945,2.37
2761.1832,2149.51620558996,-2149.51620558996,0.1909,2.37
2761.3356,2149.62447642767,-2149.62447642767,0.1758,2.38
2761.488,2149.73274726539,-2149.73274726539,0.1738,2.38
2761.6404,2149.8410181031,-2149.8410181031,0.1778,2.38
2761.7928,2149.94928894082,-2149.94928894082,0.1803,2.38
2761.9452,2150.05755977853,-2150.05755977853,0.1791,2.38
2762.0976,2150.16583061625,-2150.16583061625,0.1791,2.38
2762.25,2150.27410145396,-2150.27410145396,0.1744,2.39
2762.4024,2150.38237229168,-2150.38237229168,0.172,2.39
2762.5548,2150.49064312939,-2150.49064312939,0.1763,2.39
2762.7072,2150.59891396711,-2150.59891396711,0.1799,2.4
2762.8596,2150.70725347939,-2150.70725347939,0.1885,2.42
2763.012,2150.8156999212,-2150.8156999212,0.1866,2.42
2763.1644,2150.924146363,-2150.924146363,0.1879,2.41
2763.3168,2151.03259280481,-2151.03259280481,0.188,2.41
2763.4692,2151.14103924662,-2151.14103924662,0.1922,2.4
2763.6216,2151.24948568842,-2151.24948568842,0.1887,2.4
2763.774,2151.35793213023,-2151.35793213023,0.1799,2.4
2763.9264,2151.46637857204,-2151.46637857204,0.1782,2.4
2764.0788,2151.57482501385,-2151.57482501385,0.1766,2.39
2764.2312,2151.68327145565,-2151.68327145565,0.1775,2.36
2764.3836,2151.79171789746,-2151.79171789746,0.1793,2.36
2764.536,2151.90016433927,-2151.90016433927,0.1833,2.37
2764.6884,2152.00861078108,-2152.00861078108,0.1848,2.37
2764.8408,2152.11705722288,-2152.11705722288,0.1907,2.37
2764.9932,2152.22550366469,-2152.22550366469,0.1926,2.37
2765.1456,2152.3339501065,-2152.3339501065,0.1903,2.38
2765.298,2152.4423965483,-2152.4423965483,0.1875,2.39
2765.4504,2152.55084299011,-2152.55084299011,0.1753,2.41
2765.6028,2152.65928943192,-2152.65928943192,0.1743,2.41
2765.7552,2152.76773587373,-2152.76773587373,0.1846,2.39
2765.9076,2152.87623418566,-2152.87623418566,0.1897,2.39
2766.06,2152.98485590481,-2152.98485590481,0.1876,2.4
2766.2124,2153.09347762396,-2153.09347762396,0.1867,2.41
2766.3648,2153.20209934311,-2153.20209934311,0.1873,2.43
2766.5172,2153.31072106226,-2153.31072106226,0.1966,2.43
2766.6696,2153.41934278141,-2153.41934278141,0.2168,2.42
2766.822,2153.52796450056,-2153.52796450056,0.2134,2.41
2766.9744,2153.6365862197,-2153.6365862197,0.1964,2.39
2767.1268,2153.74520793885,-2153.74520793885,0.1896,2.39
2767.2792,2153.853829658,-2153.853829658,0.1831,2.39
2767.4316,2153.96245137715,-2153.96245137715,0.1808,2.4
2767.584,2154.0710730963,-2154.0710730963,0.1778,2.4
2767.7364,2154.17969481545,-2154.17969481545,0.1817,2.4
2767.8888,2154.28831653459,-2154.28831653459,0.1805,2.4
2768.0412,2154.39693825374,-2154.39693825374,0.1789,2.41
2768.1936,2154.50555997289,-2154.50555997289,0.1773,2.41
2768.346,2154.61418169204,-2154.61418169204,0.188,2.4
2768.4984,2154.72280341119,-2154.72280341119,0.19,2.4
2768.6508,2154.83142513034,-2154.83142513034,0.1915,2.38
2768.8032,2154.94004684948,-2154.94004684948,0.1916,2.38
2768.9556,2155.0487036964,-2155.0487036964,0.1911,2.38
2769.108,2155.15750036561,-2155.15750036561,0.1868,2.38
2769.2604,2155.26629703482,-2155.26629703482,0.1741,2.38
2769.4128,2155.37509370403,-2155.37509370403,0.1744,2.39
2769.5652,2155.48389037324,-2155.48389037324,0.183,2.42
2769.7176,2155.59268704246,-2155.59268704246,0.1868,2.42
2769.87,2155.70148371167,-2155.70148371167,0.1913,2.43
2770.0224,2155.81028038088,-2155.81028038088,0.1944,2.42
2770.1748,2155.91907705009,-2155.91907705009,0.1969,2.42
2770.3272,2156.0278737193,-2156.0278737193,0.1972,2.41
2770.4796,2156.13667038851,-2156.13667038851,0.1971,2.4
2770.632,2156.24546705772,-2156.24546705772,0.1859,2.39
2770.7844,2156.35426372693,-2156.35426372693,0.1861,2.39
2770.9368,2156.46306039614,-2156.46306039614,0.1837,2.4
2771.0892,2156.57185706535,-2156.57185706535,0.1854,2.4
2771.2416,2156.68065373456,-2156.68065373456,0.1933,2.39
2771.394,2156.78945040377,-2156.78945040377,0.1966,2.39
2771.5464,2156.89824707298,-2156.89824707298,0.2016,2.39
2771.6988,2157.00704374219,-2157.00704374219,0.2034,2.39
2771.8512,2157.1158404114,-2157.1158404114,0.198,2.39
2772.0036,2157.22465552824,-2157.22465552824,0.1927,2.39
2772.156,2157.33362681971,-2157.33362681971,0.1829,2.41
2772.3084,2157.44259811118,-2157.44259811118,0.1829,2.42
2772.4608,2157.55156940264,-2157.55156940264,0.1725,2.45
2772.6132,2157.66054069411,-2157.66054069411,0.1633,2.47
2772.7656,2157.76951198558,-2157.76951198558,0.1338,2.51
2772.918,2157.87848327705,-2157.87848327705,0.1283,2.52
2773.0704,2157.98745456851,-2157.98745456851,0.1173,2.54
2773.2228,2158.09642585998,-2158.09642585998,0.1186,2.55
2773.3752,2158.20539715145,-2158.20539715145,0.1291,2.58
2773.5276,2158.31436844291,-2158.31436844291,0.1382,2.59
2773.68,2158.42333973438,-2158.42333973438,0.1473,2.61
2773.8324,2158.53231102585,-2158.53231102585,0.1641,2.63
2773.9848,2158.64128231732,-2158.64128231732,0.169,2.62
2774.1372,2158.75025360878,-2158.75025360878,0.2018,2.61
2774.2896,2158.85922490025,-2158.85922490025,0.2112,2.6
2774.442,2158.96819619172,-2158.96819619172,0.2218,2.59
2774.5944,2159.07716748318,-2159.07716748318,0.2231,2.58
2774.7468,2159.18613877465,-2159.18613877465,0.2133,2.56
2774.8992,2159.29511006612,-2159.29511006612,0.2091,2.56
2775.0516,2159.40408315139,-2159.40408315139,0.2094,2.53
2775.204,2159.51322530309,-2159.51322530309,0.2107,2.52
2775.3564,2159.6223674548,-2159.6223674548,0.2052,2.52
2775.5088,2159.7315096065,-2159.7315096065,0.2024,2.52
2775.6612,2159.8406517582,-2159.8406517582,0.2013,2.5
2775.8136,2159.9497939099,-2159.9497939099,0.2033,2.49
2775.966,2160.0589360616,-2160.0589360616,0.1987,2.48
2776.1184,2160.1680782133,-2160.1680782133,0.1961,2.49
2776.2708,2160.277220365,-2160.277220365,0.2024,2.55
2776.4232,2160.3863625167,-2160.3863625167,0.212,2.57
2776.5756,2160.49550466841,-2160.49550466841,0.2393,2.6
2776.728,2160.60464682011,-2160.60464682011,0.2341,2.6
2776.8804,2160.71378897181,-2160.71378897181,0.2289,2.6
2777.0328,2160.82293112351,-2160.82293112351,0.2273,2.61
2777.1852,2160.93218498978,-2160.93218498978,0.2272,2.61
2777.3376,2161.04149427469,-2161.04149427469,0.2519,2.59
2777.49,2161.15080355961,-2161.15080355961,0.2671,2.56
2777.6424,2161.26011284452,-2161.26011284452,0.3783,2.18
2777.7948,2161.36942212944,-2161.36942212944,0.4147,2.02
2777.9472,2161.47873141435,-2161.47873141435,0.3696,1.88
2778.0996,2161.58804069927,-2161.58804069927,0.323,1.99
2778.252,2161.69734998418,-2161.69734998418,0.2596,2.42
2778.4044,2161.80665926909,-2161.80665926909,0.2551,2.49
2778.5568,2161.91596855401,-2161.91596855401,0.301,2.47
2778.7092,2162.02527783892,-2162.02527783892,0.3101,2.45
2778.8616,2162.13458712384,-2162.13458712384,0.3117,2.48
2779.014,2162.24389640875,-2162.24389640875,0.2997,2.5
2779.1664,2162.35326014484,-2162.35326014484,0.2812,2.57
2779.3188,2162.46273628695,-2162.46273628695,0.2719,2.58
2779.4712,2162.57221242907,-2162.57221242907,0.2377,2.61
2779.6236,2162.68168857118,-2162.68168857118,0.2307,2.62
