DEPT,SSTVD,Z,NEU,GGKP
2237.6892,2160.6892,-2160.6892,0.191,2.51
2237.8416,2160.8416,-2160.8416,0.1886,2.55
2237.994,2160.994,-2160.994,0.1861,2.56
2238.1464,2161.1464,-2161.1464,0.1855,2.55
2238.2988,2161.2988,-2161.2988,0.185,2.51
2238.4512,2161.4512,-2161.4512,0.184,2.47
2238.6036,2161.6036,-2161.6036,0.183,2.43
2238.756,2161.756,-2161.756,0.1824,2.42
2238.9084,2161.9084,-2161.9084,0.1809,2.4
2239.0608,2162.0608,-2162.0608,0.18,2.39
2239.2132,2162.2132,-2162.2132,0.1787,2.37
2239.3656,2162.3656,-2162.3656,0.1763,2.36
2239.518,2162.518,-2162.518,0.1738,2.35
2239.6704,2162.6704,-2162.6704,0.1716,2.35
2239.8228,2162.8228,-2162.8228,0.1695,2.35
2239.9752,2162.9752,-2162.9752,0.1672,2.35
2240.1276,2163.1276,-2163.1276,0.1654,2.36
2240.28,2163.28,-2163.28,0.1648,2.36
2240.4324,2163.4324,-2163.4324,0.1637,2.36
2240.5848,2163.5848,-2163.5848,0.1647,2.38
2240.7372,2163.7372,-2163.7372,0.163,2.44
2240.8896,2163.8896,-2163.8896,0.1657,2.52
2241.042,2164.042,-2164.042,0.1664,2.55
2241.1944,2164.1944,-2164.1944,0.1793,2.56
2241.3468,2164.3468,-2164.3468,0.182,2.54
2241.4992,2164.4992,-2164.4992,0.186,2.54
2241.6516,2164.6516,-2164.6516,0.189,2.53
2241.804,2164.804,-2164.804,0.191,2.51
2241.9564,2164.9564,-2164.9564,0.1916,2.47
2242.1088,2165.1088,-2165.1088,0.1932,2.43
2242.2612,2165.2612,-2165.2612,0.1962,2.41
2242.4136,2165.4136,-2165.4136,0.1991,2.4
2242.566,2165.566,-2165.566,0.2007,2.4
2242.7184,2165.7184,-2165.7184,0.2004,2.39
2242.8708,2165.8708,-2165.8708,0.2027,2.37
2243.0232,2166.0232,-2166.0232,0.2018,2.38
2243.1756,2166.1756,-2166.1756,0.2018,2.39
2243.328,2166.328,-2166.328,0.2024,2.39
2243.4804,2166.4804,-2166.4804,0.1994,2.39
2243.6328,2166.6328,-2166.6328,0.1973,2.39
2243.7852,2166.7852,-2166.7852,0.1943,2.41
2243.9376,2166.9376,-2166.9376,0.1912,2.46
2244.09,2167.09,-2167.09,0.19,2.52
2244.2424,2167.2424,-2167.2424,0.1938,2.55
2244.3948,2167.3948,-2167.3948,0.1969,2.54
2244.5472,2167.5472,-2167.5472,0.1995,2.51
2244.6996,2167.6996,-2167.6996,0.199,2.49
2244.852,2167.852,-2167.852,0.2015,2.48
2245.0044,2168.0044,-2168.0044,0.2,2.46
2245.1568,2168.1568,-2168.1568,0.2021,2.45
2245.3092,2168.3092,-2168.3092,0.2041,2.46
2245.4616,2168.4616,-2168.4616,0.2038,2.49
2245.614,2168.614,-2168.614,0.205,2.52
2245.7664,2168.7664,-2168.7664,0.2037,2.55
2245.9188,2168.9188,-2168.9188,0.2016,2.58
2246.0712,2169.0712,-2169.0712,0.2026,2.59
2246.2236,2169.2236,-2169.2236,0.2005,2.57
2246.376,2169.376,-2169.376,0.2005,2.55
2246.5284,2169.5284,-2169.5284,0.1989,2.53
2246.6808,2169.6808,-2169.6808,0.1994,2.52
2246.8332,2169.8332,-2169.8332,0.2013,2.52
2246.9856,2169.9856,-2169.9856,0.2029,2.53
2247.138,2170.138,-2170.138,0.2006,2.55
2247.2904,2170.2904,-2170.2904,0.2027,2.55
2247.4428,2170.4428,-2170.4428,0.2021,2.53
2247.5952,2170.5952,-2170.5952,0.2029,2.51
2247.7476,2170.7476,-2170.7476,0.205,2.51
2247.9,2170.9,-2170.9,0.203,2.51
2248.0524,2171.0524,-2171.0524,0.2015,2.51
2248.2048,2171.2048,-2171.2048,0.2,2.52
2248.3572,2171.3572,-2171.3572,0.1994,2.53
2248.5096,2171.5096,-2171.5096,0.198,2.53
2248.662,2171.662,-2171.662,0.1974,2.52
2248.8144,2171.8144,-2171.8144,0.1957,2.51
2248.9668,2171.9668,-2171.9668,0.196,2.49
2249.1192,2172.1192,-2172.1192,0.1976,2.47
2249.2716,2172.2716,-2172.2716,0.196,2.47
2249.424,2172.424,-2172.424,0.1948,2.49
2249.5764,2172.5764,-2172.5764,0.1948,2.53
2249.7288,2172.7288,-2172.7288,0.1944,2.55
2249.8812,2172.8812,-2172.8812,0.1922,2.55
2250.0336,2173.0336,-2173.0336,0.1933,2.53
2250.186,2173.186,-2173.186,0.1929,2.51
2250.3384,2173.3384,-2173.3384,0.1932,2.49
2250.4908,2173.4908,-2173.4908,0.1938,2.5
2250.6432,2173.6432,-2173.6432,0.1954,2.51
2250.7956,2173.7956,-2173.7956,0.1941,2.52
2250.948,2173.948,-2173.948,0.1955,2.52
2251.1004,2174.1004,-2174.1004,0.197,2.51
2251.2528,2174.2528,-2174.2528,0.1985,2.51
2251.4052,2174.4052,-2174.4052,0.2,2.5
2251.5576,2174.5576,-2174.5576,0.1988,2.5
2251.71,2174.71,-2174.71,0.1968,2.5
2251.8624,2174.8624,-2174.8624,0.1938,2.5
2252.0148,2175.0148,-2175.0148,0.1917,2.52
2252.1672,2175.1672,-2175.1672,0.19,2.54
2252.3196,2175.3196,-2175.3196,0.1898,2.54
2252.472,2175.472,-2175.472,0.1897,2.53
