DEPT,SSTVD,Z,NEU,GGKP
2553.9192,2162.17327478287,-2162.17327478287,0.2062,2.28
2554.0716,2162.30423106244,-2162.30423106244,0.2112,2.28
2554.224,2162.43518734202,-2162.43518734202,0.2128,2.29
2554.3764,2162.56614362159,-2162.56614362159,0.212,2.3
2554.5288,2162.69709990116,-2162.69709990116,0.2095,2.3
2554.6812,2162.82805618073,-2162.82805618073,0.2058,2.3
2554.8336,2162.9590124603,-2162.9590124603,0.2026,2.29
2554.986,2163.08996873988,-2163.08996873988,0.2038,2.29
2555.1384,2163.22092501945,-2163.22092501945,0.2078,2.31
2555.2908,2163.35188129902,-2163.35188129902,0.2095,2.34
2555.4432,2163.48283757859,-2163.48283757859,0.2108,2.35
2555.5956,2163.61379385816,-2163.61379385816,0.207,2.34
2555.748,2163.74475013774,-2163.74475013774,0.1977,2.34
2555.9004,2163.87570641731,-2163.87570641731,0.1919,2.33
2556.0528,2164.00666269688,-2164.00666269688,0.1903,2.33
2556.2052,2164.13761897645,-2164.13761897645,0.1947,2.32
2556.3576,2164.26857525603,-2164.26857525603,0.2018,2.33
2556.51,2164.3995315356,-2164.3995315356,0.2054,2.33
2556.6624,2164.53048781517,-2164.53048781517,0.2073,2.34
2556.8148,2164.6614311056,-2164.6614311056,0.2053,2.35
2556.9672,2164.79222644648,-2164.79222644648,0.1988,2.36
2557.1196,2164.92302178736,-2164.92302178736,0.1946,2.37
2557.272,2165.05381712824,-2165.05381712824,0.2003,2.37
2557.4244,2165.18461246912,-2165.18461246912,0.2086,2.36
2557.5768,2165.31540781,-2165.31540781,0.2133,2.35
2557.7292,2165.44620315089,-2165.44620315089,0.2124,2.34
2557.8816,2165.57699849177,-2165.57699849177,0.2069,2.34
2558.034,2165.70779383265,-2165.70779383265,0.2012,2.33
2558.1864,2165.83858917353,-2165.83858917353,0.1975,2.33
2558.3388,2165.96938451441,-2165.96938451441,0.1973,2.33
2558.4912,2166.1001798553,-2166.1001798553,0.1989,2.33
2558.6436,2166.23097519618,-2166.23097519618,0.1975,2.33
2558.796,2166.36177053706,-2166.36177053706,0.196,2.33
2558.9484,2166.49256587794,-2166.49256587794,0.201,2.35
2559.1008,2166.62336121882,-2166.62336121882,0.2096,2.36
2559.2532,2166.75415655971,-2166.75415655971,0.2111,2.36
2559.4056,2166.88495190059,-2166.88495190059,0.2075,2.36
2559.558,2167.01574724147,-2167.01574724147,0.2057,2.39
2559.7104,2167.14654258235,-2167.14654258235,0.2046,2.44
2559.8628,2167.27733792323,-2167.27733792323,0.2051,2.49
2560.0152,2167.40813326412,-2167.40813326412,0.209,2.51
2560.1676,2167.538928605,-2167.538928605,0.2106,2.48
2560.32,2167.66972394588,-2167.66972394588,0.2046,2.43
2560.4724,2167.80051928676,-2167.80051928676,0.1933,2.4
2560.6248,2167.93131462764,-2167.93131462764,0.1861,2.38
2560.7772,2168.06210996852,-2168.06210996852,0.1894,2.36
2560.9296,2168.19290530941,-2168.19290530941,0.1955,2.35
2561.082,2168.32370065029,-2168.32370065029,0.2025,2.34
2561.2344,2168.45449599117,-2168.45449599117,0.2076,2.33
2561.3868,2168.58529133205,-2168.58529133205,0.2075,2.33
2561.5392,2168.71639850101,-2168.71639850101,0.2032,2.35
2561.6916,2168.84751235798,-2168.84751235798,0.1992,2.44
2561.844,2168.97862621494,-2168.97862621494,0.1985,2.53
2561.9964,2169.1097400719,-2169.1097400719,0.2052,2.59
2562.1488,2169.24085392886,-2169.24085392886,0.218,2.59
2562.3012,2169.37196778583,-2169.37196778583,0.2279,2.56
2562.4536,2169.50308164279,-2169.50308164279,0.2265,2.55
2562.606,2169.63419549975,-2169.63419549975,0.2195,2.52
2562.7584,2169.76530935671,-2169.76530935671,0.2169,2.48
2562.9108,2169.89642321368,-2169.89642321368,0.2079,2.44
2563.0632,2170.02753707064,-2170.02753707064,0.2011,2.43
2563.2156,2170.1586509276,-2170.1586509276,0.2108,2.44
2563.368,2170.28976478457,-2170.28976478457,0.2446,2.41
2563.5204,2170.42087864153,-2170.42087864153,0.2814,2.33
2563.6728,2170.55199249849,-2170.55199249849,0.2835,2.24
2563.8252,2170.68310635545,-2170.68310635545,0.2563,2.23
2563.9776,2170.81422021242,-2170.81422021242,0.2309,2.32
2564.13,2170.94533406938,-2170.94533406938,0.2283,2.43
2564.2824,2171.07644792634,-2171.07644792634,0.231,2.48
