DEPT,SSTVD,Z,NEU,GGKP
3403.7016,2148.01848634207,-2148.01848634207,0.197,2.38
3403.854,2148.11059819068,-2148.11059819068,0.1941,2.38
3404.0064,2148.2027100393,-2148.2027100393,0.1924,2.38
3404.1588,2148.29482188791,-2148.29482188791,0.1921,2.38
3404.3112,2148.38693373653,-2148.38693373653,0.1949,2.38
3404.4636,2148.47904558514,-2148.47904558514,0.1975,2.38
3404.616,2148.57115743375,-2148.57115743375,0.198,2.38
3404.7684,2148.66326928237,-2148.66326928237,0.198,2.38
3404.9208,2148.75538113098,-2148.75538113098,0.198,2.38
3405.0732,2148.8474929796,-2148.8474929796,0.198,2.38
3405.2256,2148.93960482821,-2148.93960482821,0.1973,2.37
3405.378,2149.03171667683,-2149.03171667683,0.197,2.37
3405.5304,2149.12382852544,-2149.12382852544,0.1982,2.38
3405.6828,2149.21594037405,-2149.21594037405,0.2004,2.38
3405.8352,2149.30805222267,-2149.30805222267,0.2008,2.39
3405.9876,2149.40016407128,-2149.40016407128,0.1987,2.39
3406.14,2149.4922759199,-2149.4922759199,0.1972,2.39
3406.2924,2149.58438776851,-2149.58438776851,0.1955,2.39
3406.4448,2149.67649961713,-2149.67649961713,0.1952,2.39
3406.5972,2149.76861146574,-2149.76861146574,0.2024,2.39
3406.7496,2149.86072331435,-2149.86072331435,0.2077,2.39
3406.902,2149.95283516297,-2149.95283516297,0.2127,2.39
3407.0544,2150.04494701158,-2150.04494701158,0.2227,2.39
3407.2068,2150.1370588602,-2150.1370588602,0.2267,2.4
3407.3592,2150.22917070881,-2150.22917070881,0.2262,2.41
3407.5116,2150.32128255743,-2150.32128255743,0.2234,2.43
3407.664,2150.41339440604,-2150.41339440604,0.2176,2.47
3407.8164,2150.50550625465,-2150.50550625465,0.2179,2.53
3407.9688,2150.59761810327,-2150.59761810327,0.2204,2.56
3408.1212,2150.68972995188,-2150.68972995188,0.2226,2.57
3408.2736,2150.7818418005,-2150.7818418005,0.226,2.55
3408.426,2150.87399385029,-2150.87399385029,0.2254,2.53
