DEPT,SSTVD,Z,NEU,GGKP
2626.0044,2109.65479937402,-2109.65479937402,0.1852,2.36
2626.1568,2109.76970474959,-2109.76970474959,0.1823,2.35
2626.3092,2109.88461012516,-2109.88461012516,0.1896,2.35
2626.4616,2109.99951550073,-2109.99951550073,0.1984,2.36
2626.614,2110.1144208763,-2110.1144208763,0.1917,2.37
2626.7664,2110.22932625187,-2110.22932625187,0.2037,2.4
2626.9188,2110.34423162744,-2110.34423162744,0.198,2.35
2627.0712,2110.45913700301,-2110.45913700301,0.182,2.31
2627.2236,2110.57404237858,-2110.57404237858,0.1869,2.31
2627.376,2110.68894775415,-2110.68894775415,0.194,2.31
2627.5284,2110.80385312972,-2110.80385312972,0.201,2.32
2627.6808,2110.91875850529,-2110.91875850529,0.21,2.31
2627.8332,2111.03366388086,-2111.03366388086,0.205,2.32
2627.9856,2111.1485104579,-2111.1485104579,0.204,2.29
2628.138,2111.26323874064,-2111.26323874064,0.1999,2.29
2628.2904,2111.37796702338,-2111.37796702338,0.204,2.3
2628.4428,2111.49269530612,-2111.49269530612,0.1998,2.3
2628.5952,2111.60742358886,-2111.60742358886,0.205,2.31
2628.7476,2111.7221518716,-2111.7221518716,0.2098,2.31
2628.9,2111.83688015434,-2111.83688015434,0.1919,2.32
2629.0524,2111.95160843709,-2111.95160843709,0.1656,2.35
2629.2048,2112.06633671983,-2112.06633671983,0.1437,2.44
2629.3572,2112.18106500257,-2112.18106500257,0.1256,2.51
2629.5096,2112.29579328531,-2112.29579328531,0.1164,2.47
2629.662,2112.41052156805,-2112.41052156805,0.1378,2.36
2629.8144,2112.52524985079,-2112.52524985079,0.1748,2.32
2629.9668,2112.63997813353,-2112.63997813353,0.189,2.32
2630.1192,2112.75470641628,-2112.75470641628,0.1899,2.3
2630.2716,2112.86943469902,-2112.86943469902,0.1947,2.29
2630.424,2112.98416298176,-2112.98416298176,0.186,2.28
2630.5764,2113.09873680319,-2113.09873680319,0.1746,2.32
2630.7288,2113.21328762718,-2113.21328762718,0.1758,2.31
2630.8812,2113.32783845117,-2113.32783845117,0.1877,2.31
2631.0336,2113.44238927516,-2113.44238927516,0.2003,2.29
2631.186,2113.55694009915,-2113.55694009915,0.199,2.29
2631.3384,2113.67149092314,-2113.67149092314,0.1903,2.31
2631.4908,2113.78604174712,-2113.78604174712,0.1883,2.31
2631.6432,2113.90059257111,-2113.90059257111,0.1765,2.33
2631.7956,2114.0151433951,-2114.0151433951,0.166,2.35
2631.948,2114.12969421909,-2114.12969421909,0.1712,2.36
2632.1004,2114.24424504308,-2114.24424504308,0.1663,2.34
2632.2528,2114.35879586707,-2114.35879586707,0.1734,2.33
2632.4052,2114.47334669106,-2114.47334669106,0.1823,2.34
2632.5576,2114.58789751505,-2114.58789751505,0.1873,2.33
2632.71,2114.70244833904,-2114.70244833904,0.1924,2.31
2632.8624,2114.81699916303,-2114.81699916303,0.198,2.33
2633.0148,2114.93147729383,-2114.93147729383,0.1942,2.34
2633.1672,2115.04585029371,-2115.04585029371,0.189,2.34
2633.3196,2115.16022329359,-2115.16022329359,0.1891,2.33
2633.472,2115.27459629347,-2115.27459629347,0.1867,2.32
2633.6244,2115.38896929334,-2115.38896929334,0.1858,2.34
2633.7768,2115.50334229322,-2115.50334229322,0.1796,2.34
2633.9292,2115.6177152931,-2115.6177152931,0.1771,2.35
2634.0816,2115.73208829298,-2115.73208829298,0.1844,2.35
2634.234,2115.84646129286,-2115.84646129286,0.1822,2.34
2634.3864,2115.96083429274,-2115.96083429274,0.1777,2.33
2634.5388,2116.07520729262,-2116.07520729262,0.19,2.34
2634.6912,2116.1895802925,-2116.1895802925,0.186,2.32
2634.8436,2116.30395329238,-2116.30395329238,0.1756,2.33
2634.996,2116.41832629226,-2116.41832629226,0.181,2.34
2635.1484,2116.53269929214,-2116.53269929214,0.1856,2.34
2635.3008,2116.64707229202,-2116.64707229202,0.1826,2.33
2635.4532,2116.7614452919,-2116.7614452919,0.1756,2.32
2635.6056,2116.87564951509,-2116.87564951509,0.1834,2.34
2635.758,2116.98984432607,-2116.98984432607,0.1883,2.36
2635.9104,2117.10403913705,-2117.10403913705,0.1974,2.41
2636.0628,2117.21823394803,-2117.21823394803,0.2278,2.41
2636.2152,2117.33242875901,-2117.33242875901,0.2464,2.4
2636.3676,2117.44662356999,-2117.44662356999,0.2212,2.35
2636.52,2117.56081838097,-2117.56081838097,0.1882,2.36
2636.6724,2117.67501319195,-2117.67501319195,0.176,2.34
2636.8248,2117.78920800293,-2117.78920800293,0.1892,2.33
2636.9772,2117.90340281391,-2117.90340281391,0.1933,2.34
2637.1296,2118.01759762489,-2118.01759762489,0.1876,2.34
2637.282,2118.13179243587,-2118.13179243587,0.1813,2.33
2637.4344,2118.24598724685,-2118.24598724685,0.1758,2.32
2637.5868,2118.36018205783,-2118.36018205783,0.1733,2.33
2637.7392,2118.4743768688,-2118.4743768688,0.177,2.33
2637.8916,2118.58857167978,-2118.58857167978,0.1837,2.34
2638.044,2118.70273447686,-2118.70273447686,0.182,2.34
2638.1964,2118.81686335651,-2118.81686335651,0.1753,2.33
2638.3488,2118.93099223615,-2118.93099223615,0.1703,2.34
2638.5012,2119.0451211158,-2119.0451211158,0.1711,2.35
2638.6536,2119.15924999544,-2119.15924999544,0.1934,2.34
2638.806,2119.27337887509,-2119.27337887509,0.2076,2.32
2638.9584,2119.38755265272,-2119.38755265272,0.198,2.34
2639.1108,2119.50172803222,-2119.50172803222,0.1946,2.32
2639.2632,2119.61590341172,-2119.61590341172,0.1816,2.31
2639.4156,2119.73007879121,-2119.73007879121,0.1906,2.32
2639.568,2119.84425417071,-2119.84425417071,0.1903,2.33
2639.7204,2119.95845022134,-2119.95845022134,0.1918,2.33
2639.8728,2120.07267199673,-2120.07267199673,0.203,2.33
2640.0252,2120.18689377212,-2120.18689377212,0.1973,2.34
2640.1776,2120.30111554751,-2120.30111554751,0.188,2.33
2640.33,2120.4153373229,-2120.4153373229,0.1761,2.32
2640.4824,2120.52955909829,-2120.52955909829,0.1831,2.31
2640.6348,2120.64382371798,-2120.64382371798,0.1999,2.31
2640.7872,2120.75809178526,-2120.75809178526,0.2248,2.29
2640.9396,2120.87235985253,-2120.87235985253,0.1999,2.32
2641.092,2120.98662791981,-2120.98662791981,0.2018,2.37
2641.2444,2121.10089598709,-2121.10089598709,0.2094,2.39
2641.3968,2121.21518278408,-2121.21518278408,0.219,2.39
2641.5492,2121.3294970392,-2121.3294970392,0.2025,2.35
2641.7016,2121.44381129432,-2121.44381129432,0.1879,2.33
2641.854,2121.55812554944,-2121.55812554944,0.1954,2.31
2642.0064,2121.67243980456,-2121.67243980456,0.2072,2.31
2642.1588,2121.78675405968,-2121.78675405968,0.2117,2.3
2642.3112,2121.9011091219,-2121.9011091219,0.2048,2.31
2642.4636,2122.01546946077,-2122.01546946077,0.1977,2.32
2642.616,2122.12982979964,-2122.12982979964,0.1972,2.33
2642.7684,2122.24419013852,-2122.24419013852,0.196,2.34
2642.9208,2122.35855047739,-2122.35855047739,0.1897,2.37
2643.0732,2122.47292762115,-2122.47292762115,0.192,2.45
2643.2256,2122.58733393965,-2122.58733393965,0.1991,2.51
2643.378,2122.70174025814,-2122.70174025814,0.2064,2.52
2643.5304,2122.81614657664,-2122.81614657664,0.2288,2.48
2643.6828,2122.93055289513,-2122.93055289513,0.2433,2.44
2643.8352,2123.04495921363,-2123.04495921363,0.225,2.39
2643.9876,2123.15940431856,-2123.15940431856,0.2086,2.35
2644.14,2123.2738565125,-2123.2738565125,0.2129,2.34
2644.2924,2123.38830870645,-2123.38830870645,0.2287,2.35
2644.4448,2123.5027609004,-2123.5027609004,0.2194,2.38
2644.5972,2123.61721309434,-2123.61721309434,0.215,2.42
2644.7496,2123.7316930807,-2123.7316930807,0.2257,2.45
2644.902,2123.84623066907,-2123.84623066907,0.2294,2.47
2645.0544,2123.96076825744,-2123.96076825744,0.2303,2.46
2645.2068,2124.07530584581,-2124.07530584581,0.229,2.41
2645.3592,2124.18984343418,-2124.18984343418,0.226,2.39
2645.5116,2124.30438102255,-2124.30438102255,0.235,2.41
2645.664,2124.41891861092,-2124.41891861092,0.2356,2.47
2645.8164,2124.53345619929,-2124.53345619929,0.2249,2.52
2645.9688,2124.64799378766,-2124.64799378766,0.2233,2.51
2646.1212,2124.76253137603,-2124.76253137603,0.2157,2.49
