DEPT,SSTVD,Z,NEU,GGKP
2937.9672,2177.44267160339,-2177.44267160339,0.2464,2.3
2938.1196,2177.58272326016,-2177.58272326016,0.2719,2.3
2938.272,2177.72277491693,-2177.72277491693,0.2452,2.37
2938.4244,2177.8628265737,-2177.8628265737,0.2282,2.48
2938.5768,2178.00287823047,-2178.00287823047,0.238,2.53
2938.7292,2178.14292988724,-2178.14292988724,0.2647,2.5
2938.8816,2178.28298154401,-2178.28298154401,0.2778,2.49
2939.034,2178.42303320078,-2178.42303320078,0.2732,2.51
2939.1864,2178.56308485755,-2178.56308485755,0.2576,2.53
2939.3388,2178.70313651432,-2178.70313651432,0.2366,2.53
2939.4912,2178.84318817109,-2178.84318817109,0.2189,2.51
