DEPT,SSTVD,Z,NEU,GGKP
3051.3528,2131.83481540061,-2131.83481540061,0.1832,2.38
3051.5052,2131.93496918632,-2131.93496918632,0.1544,2.37
3051.6576,2132.03512297203,-2132.03512297203,0.1706,2.36
3051.81,2132.13527675774,-2132.13527675774,0.1776,2.36
3051.9624,2132.23543054344,-2132.23543054344,0.1826,2.35
3052.1148,2132.33558432915,-2132.33558432915,0.1472,2.39
3052.2672,2132.43573811486,-2132.43573811486,0.1703,2.38
3052.4196,2132.53589190057,-2132.53589190057,0.1939,2.39
3052.572,2132.63604568628,-2132.63604568628,0.1959,2.37
3052.7244,2132.73619947198,-2132.73619947198,0.1621,2.34
3052.8768,2132.83635325769,-2132.83635325769,0.1699,2.37
3053.0292,2132.9365070434,-2132.9365070434,0.1601,2.37
3053.1816,2133.03666082911,-2133.03666082911,0.1613,2.36
3053.334,2133.13681461482,-2133.13681461482,0.1655,2.35
3053.4864,2133.23696840053,-2133.23696840053,0.1624,2.38
3053.6388,2133.33712218623,-2133.33712218623,0.1475,2.34
3053.7912,2133.43727597194,-2133.43727597194,0.1714,2.37
3053.9436,2133.53742975765,-2133.53742975765,0.1763,2.36
3054.096,2133.63758354336,-2133.63758354336,0.1857,2.35
3054.2484,2133.73773732907,-2133.73773732907,0.1881,2.36
3054.4008,2133.83789111478,-2133.83789111478,0.1919,2.37
3054.5532,2133.93804490048,-2133.93804490048,0.178,2.38
3054.7056,2134.03819868619,-2134.03819868619,0.1921,2.38
3054.858,2134.1383524719,-2134.1383524719,0.204,2.34
3055.0104,2134.23850625761,-2134.23850625761,0.1663,2.35
3055.1628,2134.33866004332,-2134.33866004332,0.164,2.38
3055.3152,2134.43881382902,-2134.43881382902,0.1359,2.38
3055.4676,2134.53896761473,-2134.53896761473,0.1589,2.39
3055.62,2134.63912140044,-2134.63912140044,0.1706,2.39
3055.7724,2134.73927518615,-2134.73927518615,0.1635,2.37
3055.9248,2134.83942897186,-2134.83942897186,0.1642,2.41
3056.0772,2134.93958275757,-2134.93958275757,0.1954,2.43
3056.2296,2135.03973654327,-2135.03973654327,0.2267,2.4
3056.382,2135.13991852356,-2135.13991852356,0.1911,2.41
3056.5344,2135.24017461531,-2135.24017461531,0.1995,2.47
3056.6868,2135.34043070706,-2135.34043070706,0.2029,2.47
3056.8392,2135.44068679881,-2135.44068679881,0.2143,2.36
3056.9916,2135.54094289056,-2135.54094289056,0.2332,2.36
3057.144,2135.64119898231,-2135.64119898231,0.2296,2.4
3057.2964,2135.74145507406,-2135.74145507406,0.224,2.49
3057.4488,2135.84171116581,-2135.84171116581,0.2228,2.5
3057.6012,2135.94196725756,-2135.94196725756,0.3032,2.5
3057.7536,2136.0422233493,-2136.0422233493,0.2342,2.53
3057.906,2136.14247944105,-2136.14247944105,0.2422,2.43
3058.0584,2136.2427355328,-2136.2427355328,0.2436,2.37
3058.2108,2136.34299162455,-2136.34299162455,0.2246,2.28
3058.3632,2136.4432477163,-2136.4432477163,0.1889,2.3
3058.5156,2136.54350380805,-2136.54350380805,0.2162,2.35
3058.668,2136.6437598998,-2136.6437598998,0.2051,2.41
3058.8204,2136.74401599155,-2136.74401599155,0.1771,2.43
3058.9728,2136.8442720833,-2136.8442720833,0.24,2.54
3059.1252,2136.94452817505,-2136.94452817505,0.23,2.56
3059.2776,2137.0447842668,-2137.0447842668,0.2529,2.5
3059.43,2137.14504035855,-2137.14504035855,0.25,2.47
3059.5824,2137.2452964503,-2137.2452964503,0.2632,2.42
3059.7348,2137.34555254205,-2137.34555254205,0.2394,2.38
3059.8872,2137.44580863379,-2137.44580863379,0.1903,2.3
3060.0396,2137.54606472554,-2137.54606472554,0.2034,2.32
3060.192,2137.64632081729,-2137.64632081729,0.1939,2.32
3060.3444,2137.74657690904,-2137.74657690904,0.1872,2.33
3060.4968,2137.84683300079,-2137.84683300079,0.1785,2.34
3060.6492,2137.94708909254,-2137.94708909254,0.1849,2.36
3060.8016,2138.04734518429,-2138.04734518429,0.1653,2.37
3060.954,2138.14760127604,-2138.14760127604,0.1763,2.36
3061.1064,2138.24785736779,-2138.24785736779,0.1919,2.35
3061.2588,2138.34811345954,-2138.34811345954,0.1877,2.34
3061.4112,2138.44836955129,-2138.44836955129,0.191,2.32
3061.5636,2138.54862564304,-2138.54862564304,0.1792,2.32
3061.716,2138.64888173479,-2138.64888173479,0.1683,2.32
3061.8684,2138.74913782654,-2138.74913782654,0.1969,2.33
3062.0208,2138.84939391828,-2138.84939391828,0.2065,2.3
3062.1732,2138.94965001003,-2138.94965001003,0.2193,2.3
3062.3256,2139.04990610178,-2139.04990610178,0.2018,2.34
3062.478,2139.15016533668,-2139.15016533668,0.2023,2.37
3062.6304,2139.25050852208,-2139.25050852208,0.2255,2.46
3062.7828,2139.35085170748,-2139.35085170748,0.2549,2.46
3062.9352,2139.45119489289,-2139.45119489289,0.2673,2.45
3063.0876,2139.55153807829,-2139.55153807829,0.2333,2.44
3063.24,2139.6518812637,-2139.6518812637,0.2928,2.47
3063.3924,2139.7522244491,-2139.7522244491,0.2584,2.48
3063.5448,2139.85256763451,-2139.85256763451,0.2352,2.4
3063.6972,2139.95291081991,-2139.95291081991,0.2259,2.33
3063.8496,2140.05325400531,-2140.05325400531,0.2041,2.31
3064.002,2140.15359719072,-2140.15359719072,0.2023,2.3
3064.1544,2140.25394037612,-2140.25394037612,0.2165,2.34
3064.3068,2140.35428356153,-2140.35428356153,0.2154,2.35
3064.4592,2140.45462674693,-2140.45462674693,0.1912,2.36
3064.6116,2140.55496993234,-2140.55496993234,0.2053,2.35
3064.764,2140.65531311774,-2140.65531311774,0.1962,2.33
3064.9164,2140.75565630314,-2140.75565630314,0.1848,2.35
3065.0688,2140.85599948855,-2140.85599948855,0.1764,2.4
3065.2212,2140.95634267395,-2140.95634267395,0.2006,2.38
3065.3736,2141.05668585936,-2141.05668585936,0.1775,2.37
3065.526,2141.15702904476,-2141.15702904476,0.2124,2.34
3065.6784,2141.25737223017,-2141.25737223017,0.1935,2.32
3065.8308,2141.35771541557,-2141.35771541557,0.1786,2.36
3065.9832,2141.45805860097,-2141.45805860097,0.1764,2.37
3066.1356,2141.55840178638,-2141.55840178638,0.175,2.46
3066.288,2141.65874497178,-2141.65874497178,0.2157,2.5
3066.4404,2141.75908815719,-2141.75908815719,0.2213,2.48
3066.5928,2141.85943134259,-2141.85943134259,0.2459,2.44
3066.7452,2141.959774528,-2141.959774528,0.2355,2.44
3066.8976,2142.0601177134,-2142.0601177134,0.23,2.46
3067.05,2142.1604608988,-2142.1604608988,0.2275,2.47
3067.2024,2142.26080408421,-2142.26080408421,0.241,2.46
3067.3548,2142.36114726961,-2142.36114726961,0.2342,2.49
3067.5072,2142.46149045502,-2142.46149045502,0.205,2.44
3067.6596,2142.56183364042,-2142.56183364042,0.2305,2.46
3067.812,2142.66217682583,-2142.66217682583,0.1989,2.45
3067.9644,2142.76252001123,-2142.76252001123,0.2234,2.47
3068.1168,2142.86286319663,-2142.86286319663,0.2334,2.47
3068.2692,2142.96320638204,-2142.96320638204,0.2459,2.48
3068.4216,2143.06354956744,-2143.06354956744,0.2718,2.51
3068.574,2143.16389275285,-2143.16389275285,0.3072,2.52
3068.7264,2143.26430472808,-2143.26430472808,0.2774,2.52
3068.8788,2143.36473426909,-2143.36473426909,0.23,2.52
3069.0312,2143.46516381009,-2143.46516381009,0.2338,2.47
3069.1836,2143.5655933511,-2143.5655933511,0.2734,2.47
3069.336,2143.6660228921,-2143.6660228921,0.2695,2.47
3069.4884,2143.76645243311,-2143.76645243311,0.3048,2.48
3069.6408,2143.86688197412,-2143.86688197412,0.2322,2.52
3069.7932,2143.96731151512,-2143.96731151512,0.2299,2.51
3069.9456,2144.06774105613,-2144.06774105613,0.2622,2.44
3070.098,2144.16817059713,-2144.16817059713,0.2746,2.45
3070.2504,2144.26860013814,-2144.26860013814,0.2529,2.43
3070.4028,2144.36902967915,-2144.36902967915,0.2392,2.48
3070.5552,2144.46945922015,-2144.46945922015,0.1776,2.44
3070.7076,2144.56988876116,-2144.56988876116,0.1922,2.46
3070.86,2144.67031830216,-2144.67031830216,0.2004,2.48
3071.0124,2144.77074784317,-2144.77074784317,0.1942,2.49
3071.1648,2144.87117738417,-2144.87117738417,0.1899,2.46
3071.3172,2144.97160692518,-2144.97160692518,0.2574,2.45
3071.4696,2145.07203646619,-2145.07203646619,0.2019,2.48
3071.622,2145.17246600719,-2145.17246600719,0.1768,2.51
3071.7744,2145.2728955482,-2145.2728955482,0.2376,2.46
3071.9268,2145.3733250892,-2145.3733250892,0.2628,2.46
3072.0792,2145.47375463021,-2145.47375463021,0.2159,2.48
3072.2316,2145.57418417122,-2145.57418417122,0.1905,2.55
3072.384,2145.67461371222,-2145.67461371222,0.1813,2.52
3072.5364,2145.77504325323,-2145.77504325323,0.2242,2.52
3072.6888,2145.87547279423,-2145.87547279423,0.2376,2.55
3072.8412,2145.97590233524,-2145.97590233524,0.2507,2.61
3072.9936,2146.07633187625,-2146.07633187625,0.2413,2.62
3073.146,2146.17676141725,-2146.17676141725,0.2658,2.57
3073.2984,2146.27719095826,-2146.27719095826,0.2121,2.56
