DEPT,SSTVD,Z,NEU,GGKP
2620.3656,2142.88834834525,-2142.88834834525,0.2269,2.29
2620.518,2143.04073764714,-2143.04073764714,0.2332,2.25
2620.6704,2143.19312694903,-2143.19312694903,0.218,2.25
2620.8228,2143.34551625092,-2143.34551625092,0.2439,2.24
2620.9752,2143.49790555281,-2143.49790555281,0.2475,2.25
2621.1276,2143.6502948547,-2143.6502948547,0.2657,2.18
2621.28,2143.80268415659,-2143.80268415659,0.2835,2.14
2621.4324,2143.95507345848,-2143.95507345848,0.2714,2.2
2621.5848,2144.10746276037,-2144.10746276037,0.2128,2.26
2621.7372,2144.25985206226,-2144.25985206226,0.2175,2.27
2621.8896,2144.4122413661,-2144.4122413661,0.226,2.27
2622.042,2144.5646307099,-2144.5646307099,0.2675,2.29
2622.1944,2144.71702005369,-2144.71702005369,0.2606,2.3
2622.3468,2144.86940939749,-2144.86940939749,0.2504,2.28
2622.4992,2145.02179874129,-2145.02179874129,0.2063,2.27
2622.6516,2145.17418808508,-2145.17418808508,0.2154,2.26
2622.804,2145.32657742888,-2145.32657742888,0.2508,2.2
2622.9564,2145.47896677268,-2145.47896677268,0.2573,2.22
2623.1088,2145.63135611647,-2145.63135611647,0.2873,2.23
2623.2612,2145.78374546027,-2145.78374546027,0.2587,2.2
2623.4136,2145.93613480407,-2145.93613480407,0.2378,2.23
2623.566,2146.08852414787,-2146.08852414787,0.2416,2.43
2623.7184,2146.24091349166,-2146.24091349166,0.2362,2.47
2623.8708,2146.39330283546,-2146.39330283546,0.2366,2.48
2624.0232,2146.54569217925,-2146.54569217925,0.25,2.49
2624.1756,2146.69808152305,-2146.69808152305,0.2135,2.5
2624.328,2146.85047086685,-2146.85047086685,0.1873,2.47
