DEPT,SSTVD,Z,NEU,GGKP
2388.108,2136.66228390161,-2136.66228390161,0.1944,2.32
2388.2604,2136.81433953067,-2136.81433953067,0.2002,2.32
2388.4128,2136.96639515972,-2136.96639515972,0.2036,2.32
2388.5652,2137.11845078878,-2137.11845078878,0.2043,2.32
2388.7176,2137.27050641784,-2137.27050641784,0.1986,2.32
2388.87,2137.4225620469,-2137.4225620469,0.2035,2.32
2389.0224,2137.57461767595,-2137.57461767595,0.2055,2.32
2389.1748,2137.72667330501,-2137.72667330501,0.2026,2.32
2389.3272,2137.87873182195,-2137.87873182195,0.1935,2.32
2389.4796,2138.03079091102,-2138.03079091102,0.1858,2.32
2389.632,2138.18285000009,-2138.18285000009,0.1886,2.32
2389.7844,2138.33490908916,-2138.33490908916,0.1942,2.31
2389.9368,2138.48696817823,-2138.48696817823,0.1988,2.31
2390.0892,2138.6390272673,-2138.6390272673,0.2046,2.31
2390.2416,2138.79108635637,-2138.79108635637,0.2081,2.32
2390.394,2138.94314544544,-2138.94314544544,0.2003,2.32
2390.5464,2139.09520453451,-2139.09520453451,0.1917,2.32
2390.6988,2139.24726362358,-2139.24726362358,0.1865,2.32
2390.8512,2139.39932271265,-2139.39932271265,0.2037,2.31
2391.0036,2139.55138180172,-2139.55138180172,0.207,2.31
2391.156,2139.70344089079,-2139.70344089079,0.2083,2.32
2391.3084,2139.85549997986,-2139.85549997986,0.2084,2.33
2391.4608,2140.00755906893,-2140.00755906893,0.2239,2.33
2391.6132,2140.159618158,-2140.159618158,0.2296,2.31
2391.7656,2140.31167724707,-2140.31167724707,0.2164,2.28
2391.918,2140.46373633614,-2140.46373633614,0.1998,2.27
2392.0704,2140.61579542521,-2140.61579542521,0.1879,2.27
2392.2228,2140.76785451428,-2140.76785451428,0.1926,2.27
2392.3752,2140.9199156223,-2140.9199156223,0.2087,2.27
2392.5276,2141.07197716893,-2141.07197716893,0.2232,2.28
2392.68,2141.22403871557,-2141.22403871557,0.233,2.28
2392.8324,2141.3761002622,-2141.3761002622,0.244,2.29
2392.9848,2141.52816180884,-2141.52816180884,0.2455,2.36
2393.1372,2141.68022335547,-2141.68022335547,0.2465,2.47
2393.2896,2141.83228490211,-2141.83228490211,0.2471,2.56
2393.442,2141.98434644874,-2141.98434644874,0.2367,2.57
2393.5944,2142.13640799538,-2142.13640799538,0.2197,2.55
2393.7468,2142.28846954201,-2142.28846954201,0.2006,2.53
2393.8992,2142.44053108865,-2142.44053108865,0.187,2.52
2394.0516,2142.59259263528,-2142.59259263528,0.1925,2.53
2394.204,2142.74465418192,-2142.74465418192,0.2075,2.53
2394.3564,2142.89671572855,-2142.89671572855,0.2273,2.52
2394.5088,2143.04877727519,-2143.04877727519,0.2274,2.51
2394.6612,2143.20083882182,-2143.20083882182,0.2402,2.5
2394.8136,2143.35290036846,-2143.35290036846,0.2559,2.5
2394.966,2143.50496191509,-2143.50496191509,0.2711,2.49
2395.1184,2143.65702346173,-2143.65702346173,0.258,2.48
