DEPT,SSTVD,Z,NEU,GGKP
2407.7676,2176.16295818115,-2176.16295818115,0.1966,2.35
2407.92,2176.31520402753,-2176.31520402753,0.1919,2.34
2408.0724,2176.4674498739,-2176.4674498739,0.1957,2.34
2408.2248,2176.61969572028,-2176.61969572028,0.1954,2.34
2408.3772,2176.77194156665,-2176.77194156665,0.1937,2.35
2408.5296,2176.92418741302,-2176.92418741302,0.1952,2.35
2408.682,2177.0764332594,-2177.0764332594,0.1978,2.35
2408.8344,2177.22867910577,-2177.22867910577,0.2048,2.35
2408.9868,2177.38092495214,-2177.38092495214,0.2089,2.35
2409.1392,2177.53317079852,-2177.53317079852,0.2046,2.36
2409.2916,2177.68541664489,-2177.68541664489,0.2025,2.36
2409.444,2177.83766249126,-2177.83766249126,0.2094,2.36
2409.5964,2177.98990833764,-2177.98990833764,0.2234,2.35
2409.7488,2178.14215418401,-2178.14215418401,0.2276,2.33
2409.9012,2178.29440003039,-2178.29440003039,0.2268,2.32
2410.0536,2178.44664587676,-2178.44664587676,0.2174,2.32
2410.206,2178.59889172313,-2178.59889172313,0.2038,2.32
2410.3584,2178.75113756951,-2178.75113756951,0.2002,2.32
2410.5108,2178.90338341588,-2178.90338341588,0.2052,2.31
2410.6632,2179.05562926225,-2179.05562926225,0.2103,2.33
2410.8156,2179.20787510863,-2179.20787510863,0.212,2.35
2410.968,2179.360120955,-2179.360120955,0.207,2.36
2411.1204,2179.51236680138,-2179.51236680138,0.2027,2.37
2411.2728,2179.66461264775,-2179.66461264775,0.1984,2.37
2411.4252,2179.81685849412,-2179.81685849412,0.1926,2.38
2411.5776,2179.9691043405,-2179.9691043405,0.1971,2.39
2411.73,2180.12135018687,-2180.12135018687,0.2078,2.39
2411.8824,2180.27359603324,-2180.27359603324,0.2097,2.39
2412.0348,2180.42584187962,-2180.42584187962,0.2023,2.38
2412.1872,2180.57808772599,-2180.57808772599,0.1941,2.39
2412.3396,2180.73033357237,-2180.73033357237,0.1912,2.39
2412.492,2180.88257941874,-2180.88257941874,0.1874,2.4
2412.6444,2181.03482526511,-2181.03482526511,0.1828,2.4
2412.7968,2181.18707111149,-2181.18707111149,0.1867,2.41
2412.9492,2181.33931695786,-2181.33931695786,0.1925,2.41
2413.1016,2181.49156280423,-2181.49156280423,0.1945,2.4
2413.254,2181.64380865061,-2181.64380865061,0.1935,2.4
2413.4064,2181.79605449698,-2181.79605449698,0.1904,2.39
2413.5588,2181.94830034336,-2181.94830034336,0.1903,2.4
2413.7112,2182.10054618973,-2182.10054618973,0.1828,2.41
2413.8636,2182.2527920361,-2182.2527920361,0.1832,2.41
2414.016,2182.40503788248,-2182.40503788248,0.1855,2.4
2414.1684,2182.55728372885,-2182.55728372885,0.1931,2.39
2414.3208,2182.70952957522,-2182.70952957522,0.1971,2.39
2414.4732,2182.8617754216,-2182.8617754216,0.1948,2.4
2414.6256,2183.01402126797,-2183.01402126797,0.191,2.41
2414.778,2183.16626711434,-2183.16626711434,0.1863,2.41
2414.9304,2183.31851296072,-2183.31851296072,0.1785,2.4
2415.0828,2183.47075214583,-2183.47075214583,0.1727,2.39
2415.2352,2183.62299088313,-2183.62299088313,0.1723,2.39
2415.3876,2183.77522962043,-2183.77522962043,0.1772,2.39
2415.54,2183.92746835773,-2183.92746835773,0.1864,2.38
2415.6924,2184.07970709503,-2184.07970709503,0.1939,2.36
2415.8448,2184.23194583233,-2184.23194583233,0.1915,2.34
2415.9972,2184.38418456963,-2184.38418456963,0.1867,2.33
2416.1496,2184.53642330693,-2184.53642330693,0.1841,2.34
2416.302,2184.68866204423,-2184.68866204423,0.1833,2.35
2416.4544,2184.84090078153,-2184.84090078153,0.1859,2.35
2416.6068,2184.99313951883,-2184.99313951883,0.1931,2.35
2416.7592,2185.14537825613,-2185.14537825613,0.1991,2.35
2416.9116,2185.29761699343,-2185.29761699343,0.1976,2.36
2417.064,2185.44985573073,-2185.44985573073,0.1959,2.36
2417.2164,2185.60209446803,-2185.60209446803,0.1949,2.36
2417.3688,2185.75433320533,-2185.75433320533,0.1984,2.35
2417.5212,2185.90657194263,-2185.90657194263,0.1991,2.34
2417.6736,2186.05881067993,-2186.05881067993,0.2025,2.35
2417.826,2186.21104941723,-2186.21104941723,0.2002,2.35
2417.9784,2186.36328815453,-2186.36328815453,0.1972,2.35
2418.1308,2186.51552689183,-2186.51552689183,0.1961,2.36
2418.2832,2186.66776562913,-2186.66776562913,0.2015,2.37
2418.4356,2186.82000436643,-2186.82000436643,0.2004,2.38
2418.588,2186.97224310373,-2186.97224310373,0.1928,2.39
2418.7404,2187.12448184103,-2187.12448184103,0.19,2.38
2418.8928,2187.27672057833,-2187.27672057833,0.1826,2.37
2419.0452,2187.42895931563,-2187.42895931563,0.199,2.37
2419.1976,2187.58119805293,-2187.58119805293,0.2084,2.38
2419.35,2187.73343679023,-2187.73343679023,0.2195,2.42
2419.5024,2187.88567552753,-2187.88567552753,0.2118,2.47
2419.6548,2188.03791426483,-2188.03791426483,0.2163,2.53
2419.8072,2188.19015300213,-2188.19015300213,0.2287,2.57
2419.9596,2188.34239173943,-2188.34239173943,0.2465,2.53
2420.112,2188.49463047673,-2188.49463047673,0.2683,2.46
2420.2644,2188.64686921403,-2188.64686921403,0.2801,2.42
2420.4168,2188.79910795133,-2188.79910795133,0.265,2.45
2420.5692,2188.95134668863,-2188.95134668863,0.2281,2.51
2420.7216,2189.10358542593,-2189.10358542593,0.2035,2.53
2420.874,2189.25582416323,-2189.25582416323,0.2,2.51
2421.0264,2189.40806284009,-2189.40806284009,0.2,2.49
2421.1788,2189.5602949981,-2189.5602949981,0.2037,2.49
2421.3312,2189.7125271561,-2189.7125271561,0.2108,2.5
2421.4836,2189.86475931411,-2189.86475931411,0.2205,2.52
2421.636,2190.01699147211,-2190.01699147211,0.2133,2.52
2421.7884,2190.16922363011,-2190.16922363011,0.2074,2.51
2421.9408,2190.32145578812,-2190.32145578812,0.1975,2.49
2422.0932,2190.47368794612,-2190.47368794612,0.2032,2.48
