DEPT,SSTVD,Z,NEU,GGKP
3046.476,2167.87950247178,-2167.87950247178,0.1835,2.38
3046.6284,2167.99185680571,-2167.99185680571,0.1918,2.3
3046.7808,2168.10421113965,-2168.10421113965,0.1885,2.27
3046.9332,2168.21656547359,-2168.21656547359,0.1789,2.35
3047.0856,2168.32891980753,-2168.32891980753,0.1712,2.38
3047.238,2168.44127414146,-2168.44127414146,0.1682,2.42
3047.3904,2168.5536284754,-2168.5536284754,0.1712,2.39
3047.5428,2168.66598280934,-2168.66598280934,0.1764,2.37
3047.6952,2168.77833714328,-2168.77833714328,0.1783,2.38
3047.8476,2168.89069147722,-2168.89069147722,0.1769,2.38
3048.0,2169.00304581115,-2169.00304581115,0.1794,2.38
3048.1524,2169.11540014509,-2169.11540014509,0.1828,2.4
3048.3048,2169.22775447903,-2169.22775447903,0.1764,2.37
3048.4572,2169.34010881297,-2169.34010881297,0.1618,2.36
3048.6096,2169.4524631469,-2169.4524631469,0.1561,2.38
3048.762,2169.56481748084,-2169.56481748084,0.1612,2.38
3048.9144,2169.67717181478,-2169.67717181478,0.158,2.37
3049.0668,2169.78952614872,-2169.78952614872,0.1479,2.43
3049.2192,2169.90188048265,-2169.90188048265,0.1439,2.41
3049.3716,2170.01423481659,-2170.01423481659,0.1422,2.39
3049.524,2170.12658915053,-2170.12658915053,0.1369,2.45
3049.6764,2170.23894348447,-2170.23894348447,0.1306,2.46
3049.8288,2170.35129781841,-2170.35129781841,0.1242,2.52
3049.9812,2170.46365215234,-2170.46365215234,0.1159,2.52
3050.1336,2170.57600648628,-2170.57600648628,0.1083,2.5
3050.286,2170.68836082022,-2170.68836082022,0.1033,2.47
3050.4384,2170.80071515416,-2170.80071515416,0.1005,2.49
3050.5908,2170.91306948809,-2170.91306948809,0.0951,2.44
3050.7432,2171.02542382203,-2171.02542382203,0.0833,2.55
3050.8956,2171.13777815597,-2171.13777815597,0.0674,2.6
3051.048,2171.25013248991,-2171.25013248991,0.0501,2.62
3051.2004,2171.36248682385,-2171.36248682385,0.0389,2.6
3051.3528,2171.47484115778,-2171.47484115778,0.0372,2.56
3051.5052,2171.58719549172,-2171.58719549172,0.0359,2.57
3051.6576,2171.69954982566,-2171.69954982566,0.035,2.59
3051.81,2171.8119041596,-2171.8119041596,0.0365,2.59
3051.9624,2171.92425849353,-2171.92425849353,0.038,2.65
3052.1148,2172.03661494929,-2172.03661494929,0.038,2.59
3052.2672,2172.1490366511,-2172.1490366511,0.04,2.6
3052.4196,2172.26145835291,-2172.26145835291,0.0457,2.55
3052.572,2172.37388005472,-2172.37388005472,0.0516,2.58
3052.7244,2172.48630175653,-2172.48630175653,0.0535,2.62
3052.8768,2172.59872345834,-2172.59872345834,0.0517,2.63
3053.0292,2172.71114516015,-2172.71114516015,0.0481,2.68
3053.1816,2172.82356686197,-2172.82356686197,0.0429,2.67
3053.334,2172.93598856378,-2172.93598856378,0.0374,2.59
3053.4864,2173.04841026559,-2173.04841026559,0.0371,2.55
3053.6388,2173.1608319674,-2173.1608319674,0.0423,2.61
3053.7912,2173.27325366921,-2173.27325366921,0.0517,2.56
3053.9436,2173.38567537102,-2173.38567537102,0.0685,2.53
3054.096,2173.49809707283,-2173.49809707283,0.0907,2.5
3054.2484,2173.61051877464,-2173.61051877464,0.1102,2.52
3054.4008,2173.72294047645,-2173.72294047645,0.1254,2.49
3054.5532,2173.83536217826,-2173.83536217826,0.1426,2.39
3054.7056,2173.94778388007,-2173.94778388007,0.1659,2.3
3054.858,2174.06020558188,-2174.06020558188,0.1765,2.32
3055.0104,2174.17262728369,-2174.17262728369,0.1788,2.31
3055.1628,2174.2850489855,-2174.2850489855,0.1828,2.3
3055.3152,2174.39747068731,-2174.39747068731,0.1869,2.3
3055.4676,2174.50989238912,-2174.50989238912,0.1814,2.32
3055.62,2174.62231409093,-2174.62231409093,0.1778,2.31
3055.7724,2174.73473579274,-2174.73473579274,0.1782,2.32
3055.9248,2174.84715749455,-2174.84715749455,0.1801,2.35
3056.0772,2174.95957919636,-2174.95957919636,0.1805,2.35
3056.2296,2175.07200089817,-2175.07200089817,0.1806,2.33
3056.382,2175.18442259998,-2175.18442259998,0.1793,2.32
3056.5344,2175.29684430179,-2175.29684430179,0.1857,2.38
3056.6868,2175.4092660036,-2175.4092660036,0.1943,2.37
3056.8392,2175.52168770541,-2175.52168770541,0.192,2.34
3056.9916,2175.63410940722,-2175.63410940722,0.1868,2.33
3057.144,2175.74653110903,-2175.74653110903,0.1832,2.34
3057.2964,2175.85895281084,-2175.85895281084,0.1824,2.35
3057.4488,2175.97137451265,-2175.97137451265,0.1872,2.37
3057.6012,2176.08379621446,-2176.08379621446,0.1908,2.35
3057.7536,2176.19621791627,-2176.19621791627,0.1926,2.34
3057.906,2176.30863961808,-2176.30863961808,0.1941,2.35
3058.0584,2176.42106131989,-2176.42106131989,0.1859,2.34
3058.2108,2176.53348337506,-2176.53348337506,0.1872,2.36
3058.3632,2176.6459723918,-2176.6459723918,0.1969,2.35
3058.5156,2176.75846140854,-2176.75846140854,0.2015,2.36
3058.668,2176.87095042528,-2176.87095042528,0.2024,2.36
3058.8204,2176.98343944202,-2176.98343944202,0.2034,2.33
3058.9728,2177.09592845876,-2177.09592845876,0.2038,2.3
3059.1252,2177.2084174755,-2177.2084174755,0.1944,2.32
3059.2776,2177.32090649224,-2177.32090649224,0.1864,2.37
3059.43,2177.43339550898,-2177.43339550898,0.186,2.4
3059.5824,2177.54588452572,-2177.54588452572,0.1904,2.33
3059.7348,2177.65837354247,-2177.65837354247,0.2016,2.32
3059.8872,2177.77086255921,-2177.77086255921,0.2093,2.38
3060.0396,2177.88335157595,-2177.88335157595,0.2091,2.34
3060.192,2177.99584059269,-2177.99584059269,0.2081,2.27
3060.3444,2178.10832960943,-2178.10832960943,0.2054,2.33
3060.4968,2178.22081862617,-2178.22081862617,0.2094,2.23
3060.6492,2178.33330764291,-2178.33330764291,0.2101,2.46
3060.8016,2178.44579665965,-2178.44579665965,0.2209,2.5
3060.954,2178.55828567639,-2178.55828567639,0.249,2.48
3061.1064,2178.67077469313,-2178.67077469313,0.2631,2.51
3061.2588,2178.78326370987,-2178.78326370987,0.2625,2.44
3061.4112,2178.89575272662,-2178.89575272662,0.2535,2.4
3061.5636,2179.00824174336,-2179.00824174336,0.2481,2.37
3061.716,2179.1207307601,-2179.1207307601,0.24,2.34
3061.8684,2179.23321977684,-2179.23321977684,0.2289,2.43
3062.0208,2179.34570879358,-2179.34570879358,0.2228,2.46
3062.1732,2179.45819781032,-2179.45819781032,0.2209,2.37
3062.3256,2179.57068682706,-2179.57068682706,0.2272,2.48
3062.478,2179.6831758438,-2179.6831758438,0.2478,2.42
3062.6304,2179.79566486054,-2179.79566486054,0.2411,2.41
3062.7828,2179.90815387728,-2179.90815387728,0.2135,2.33
3062.9352,2180.02064289402,-2180.02064289402,0.2021,2.35
3063.0876,2180.13313191076,-2180.13313191076,0.1983,2.4
3063.24,2180.24562092751,-2180.24562092751,0.201,2.43
3063.3924,2180.35810994425,-2180.35810994425,0.2099,2.45
3063.5448,2180.47059896099,-2180.47059896099,0.2183,2.46
3063.6972,2180.58308797773,-2180.58308797773,0.2265,2.46
3063.8496,2180.69557699447,-2180.69557699447,0.2305,2.45
3064.002,2180.80806601121,-2180.80806601121,0.2407,2.49
3064.1544,2180.92055502795,-2180.92055502795,0.2611,2.46
3064.3068,2181.03304404469,-2181.03304404469,0.287,2.38
3064.4592,2181.14569342626,-2181.14569342626,0.2798,2.25
3064.6116,2181.25834624729,-2181.25834624729,0.2525,2.36
3064.764,2181.37099906832,-2181.37099906832,0.2497,2.45
3064.9164,2181.48365188935,-2181.48365188935,0.2601,2.54
3065.0688,2181.59630471038,-2181.59630471038,0.2699,2.62
3065.2212,2181.70895753141,-2181.70895753141,0.2708,2.55
3065.3736,2181.82161035244,-2181.82161035244,0.2702,2.3
3065.526,2181.93426317347,-2181.93426317347,0.2696,2.36
3065.6784,2182.0469159945,-2182.0469159945,0.2247,2.49
3065.8308,2182.15956881553,-2182.15956881553,0.1782,2.47
3065.9832,2182.27222163656,-2182.27222163656,0.1674,2.5
3066.1356,2182.38487445759,-2182.38487445759,0.1757,2.47
3066.288,2182.49752727862,-2182.49752727862,0.1955,2.4
3066.4404,2182.61018009965,-2182.61018009965,0.2068,2.35
3066.5928,2182.72283292068,-2182.72283292068,0.2069,2.33
3066.7452,2182.83548574171,-2182.83548574171,0.2024,2.4
3066.8976,2182.94813856274,-2182.94813856274,0.2036,2.44
3067.05,2183.06079138377,-2183.06079138377,0.202,2.51
3067.2024,2183.1734442048,-2183.1734442048,0.2005,2.5
3067.3548,2183.28609702583,-2183.28609702583,0.2063,2.55
3067.5072,2183.39874984686,-2183.39874984686,0.1995,2.59
3067.6596,2183.51140266789,-2183.51140266789,0.2017,2.47
3067.812,2183.62405548892,-2183.62405548892,0.2218,2.47
3067.9644,2183.73670830995,-2183.73670830995,0.2323,2.54
3068.1168,2183.84936113098,-2183.84936113098,0.2344,2.56
3068.2692,2183.96201395201,-2183.96201395201,0.2323,2.57
