DEPT,SSTVD,Z,NEU,GGKP
3374.2716,2112.33879215215,-2112.33879215215,0.18,2.41
3374.424,2112.42636996173,-2112.42636996173,0.1844,2.43
3374.5764,2112.51394777131,-2112.51394777131,0.1943,2.43
3374.7288,2112.60152558089,-2112.60152558089,0.1969,2.42
3374.8812,2112.68910339047,-2112.68910339047,0.2129,2.41
3375.0336,2112.77668120006,-2112.77668120006,0.2277,2.43
3375.186,2112.86425900964,-2112.86425900964,0.2316,2.44
3375.3384,2112.95183681922,-2112.95183681922,0.2293,2.43
3375.4908,2113.0394146288,-2113.0394146288,0.2139,2.4
3375.6432,2113.12699243838,-2113.12699243838,0.2072,2.4
3375.7956,2113.21457024796,-2113.21457024796,0.2073,2.41
3375.948,2113.30214805755,-2113.30214805755,0.2039,2.4
3376.1004,2113.38972586713,-2113.38972586713,0.199,2.38
3376.2528,2113.47734119459,-2113.47734119459,0.2107,2.37
3376.4052,2113.56500333639,-2113.56500333639,0.2123,2.38
3376.5576,2113.6526654782,-2113.6526654782,0.2124,2.39
3376.71,2113.74032762,-2113.74032762,0.2119,2.4
3376.8624,2113.82798976181,-2113.82798976181,0.2368,2.4
3377.0148,2113.91565190361,-2113.91565190361,0.2406,2.41
3377.1672,2114.00331404542,-2114.00331404542,0.229,2.42
3377.3196,2114.09097618722,-2114.09097618722,0.2259,2.41
3377.472,2114.17863832903,-2114.17863832903,0.1848,2.4
3377.6244,2114.26630047083,-2114.26630047083,0.1992,2.38
3377.7768,2114.35396261263,-2114.35396261263,0.2121,2.36
3377.9292,2114.44162475444,-2114.44162475444,0.2223,2.34
3378.0816,2114.52928689624,-2114.52928689624,0.2181,2.33
3378.234,2114.61694903805,-2114.61694903805,0.1843,2.34
3378.3864,2114.70461117985,-2114.70461117985,0.1891,2.36
3378.5388,2114.79227332166,-2114.79227332166,0.1981,2.38
3378.6912,2114.87993546346,-2114.87993546346,0.1774,2.37
3378.8436,2114.96759760527,-2114.96759760527,0.19,2.37
3378.996,2115.05525974707,-2115.05525974707,0.1932,2.39
3379.1484,2115.14292188888,-2115.14292188888,0.2059,2.4
3379.3008,2115.23061696451,-2115.23061696451,0.2168,2.38
3379.4532,2115.31836339037,-2115.31836339037,0.1961,2.38
3379.6056,2115.40610981623,-2115.40610981623,0.2144,2.39
3379.758,2115.49385624208,-2115.49385624208,0.1917,2.39
3379.9104,2115.58160266794,-2115.58160266794,0.1844,2.4
3380.0628,2115.6693490938,-2115.6693490938,0.1897,2.4
3380.2152,2115.75709551966,-2115.75709551966,0.1933,2.4
3380.3676,2115.84484194552,-2115.84484194552,0.2248,2.39
3380.52,2115.93258837138,-2115.93258837138,0.2346,2.4
3380.6724,2116.02033479723,-2116.02033479723,0.2123,2.42
3380.8248,2116.10808122309,-2116.10808122309,0.203,2.41
3380.9772,2116.19582764895,-2116.19582764895,0.2046,2.38
3381.1296,2116.28357407481,-2116.28357407481,0.2182,2.36
3381.282,2116.37132050067,-2116.37132050067,0.2292,2.39
3381.4344,2116.45906692653,-2116.45906692653,0.2213,2.4
3381.5868,2116.54681335238,-2116.54681335238,0.2012,2.41
3381.7392,2116.63455977824,-2116.63455977824,0.1681,2.46
3381.8916,2116.7223062041,-2116.7223062041,0.1379,2.49
3382.044,2116.81005262996,-2116.81005262996,0.145,2.49
3382.1964,2116.89779905582,-2116.89779905582,0.1452,2.46
3382.3488,2116.98557383665,-2116.98557383665,0.1622,2.44
3382.5012,2117.07340449835,-2117.07340449835,0.1939,2.47
3382.6536,2117.16123516005,-2117.16123516005,0.1696,2.46
3382.806,2117.24906582174,-2117.24906582174,0.1407,2.49
3382.9584,2117.33689648344,-2117.33689648344,0.1319,2.59
3383.1108,2117.42472714514,-2117.42472714514,0.1191,2.67
3383.2632,2117.51255780683,-2117.51255780683,0.1025,2.65
3383.4156,2117.60038846853,-2117.60038846853,0.09,2.63
3383.568,2117.68821913022,-2117.68821913022,0.1043,2.6
3383.7204,2117.77604979192,-2117.77604979192,0.124,2.58
3383.8728,2117.86388045362,-2117.86388045362,0.1418,2.55
3384.0252,2117.95171111531,-2117.95171111531,0.181,2.52
3384.1776,2118.03954177701,-2118.03954177701,0.1776,2.53
3384.33,2118.12737243871,-2118.12737243871,0.1674,2.49
3384.4824,2118.2152031004,-2118.2152031004,0.1742,2.46
3384.6348,2118.3030337621,-2118.3030337621,0.1636,2.5
3384.7872,2118.3908644238,-2118.3908644238,0.154,2.53
3384.9396,2118.47869508549,-2118.47869508549,0.1619,2.52
3385.092,2118.56652574719,-2118.56652574719,0.1857,2.51
3385.2444,2118.65435640889,-2118.65435640889,0.1929,2.46
3385.3968,2118.74221085192,-2118.74221085192,0.2241,2.37
3385.5492,2118.83012570119,-2118.83012570119,0.2366,2.32
3385.7016,2118.91804055046,-2118.91804055046,0.2208,2.33
3385.854,2119.00595539973,-2119.00595539973,0.2056,2.35
3386.0064,2119.09387024901,-2119.09387024901,0.1996,2.33
3386.1588,2119.18178509828,-2119.18178509828,0.1864,2.33
3386.3112,2119.26969994755,-2119.26969994755,0.1875,2.35
3386.4636,2119.35761479682,-2119.35761479682,0.206,2.36
3386.616,2119.4455296461,-2119.4455296461,0.2188,2.36
3386.7684,2119.53344449537,-2119.53344449537,0.2545,2.36
3386.9208,2119.62135934464,-2119.62135934464,0.2236,2.35
3387.0732,2119.70927419391,-2119.70927419391,0.2133,2.34
3387.2256,2119.79718904319,-2119.79718904319,0.2205,2.33
3387.378,2119.88510389246,-2119.88510389246,0.2017,2.35
3387.5304,2119.97301874173,-2119.97301874173,0.1959,2.37
3387.6828,2120.060933591,-2120.060933591,0.2013,2.36
3387.8352,2120.14884844028,-2120.14884844028,0.1944,2.36
3387.9876,2120.23676328955,-2120.23676328955,0.2018,2.37
3388.14,2120.32467813882,-2120.32467813882,0.2206,2.38
3388.2924,2120.41259298809,-2120.41259298809,0.2253,2.38
3388.4448,2120.50052426728,-2120.50052426728,0.2198,2.41
3388.5972,2120.58851106822,-2120.58851106822,0.1757,2.46
3388.7496,2120.67649786917,-2120.67649786917,0.1954,2.44
3388.902,2120.76448467011,-2120.76448467011,0.1756,2.43
3389.0544,2120.85247147106,-2120.85247147106,0.1695,2.43
3389.2068,2120.94045827201,-2120.94045827201,0.1952,2.42
3389.3592,2121.02844507295,-2121.02844507295,0.1974,2.41
3389.5116,2121.1164318739,-2121.1164318739,0.2152,2.39
3389.664,2121.20441867485,-2121.20441867485,0.2,2.37
3389.8164,2121.29240547579,-2121.29240547579,0.1883,2.36
3389.9688,2121.38039227674,-2121.38039227674,0.1971,2.37
3390.1212,2121.46837907768,-2121.46837907768,0.1874,2.4
3390.2736,2121.55636587863,-2121.55636587863,0.1857,2.4
3390.426,2121.64435267958,-2121.64435267958,0.1871,2.39
3390.5784,2121.73233948052,-2121.73233948052,0.168,2.42
3390.7308,2121.82032628147,-2121.82032628147,0.1492,2.44
3390.8832,2121.90831308242,-2121.90831308242,0.157,2.44
3391.0356,2121.99629988336,-2121.99629988336,0.1711,2.47
3391.188,2122.08428668431,-2122.08428668431,0.1466,2.49
3391.3404,2122.17227348526,-2122.17227348526,0.1394,2.47
3391.4928,2122.2602716719,-2122.2602716719,0.1493,2.48
3391.6452,2122.34831820366,-2122.34831820366,0.154,2.49
3391.7976,2122.43636473542,-2122.43636473542,0.1285,2.5
3391.95,2122.52441126718,-2122.52441126718,0.1255,2.47
3392.1024,2122.61245779894,-2122.61245779894,0.1306,2.47
3392.2548,2122.7005043307,-2122.7005043307,0.1067,2.57
3392.4072,2122.78855086246,-2122.78855086246,0.0837,2.64
3392.5596,2122.87659739422,-2122.87659739422,0.0832,2.62
3392.712,2122.96464392598,-2122.96464392598,0.0919,2.61
3392.8644,2123.05269045774,-2123.05269045774,0.0852,2.63
3393.0168,2123.1407369895,-2123.1407369895,0.0909,2.59
3393.1692,2123.22878352126,-2123.22878352126,0.1147,2.55
3393.3216,2123.31683005302,-2123.31683005302,0.1216,2.5
3393.474,2123.40487658478,-2123.40487658478,0.1488,2.4
3393.6264,2123.49292311654,-2123.49292311654,0.1681,2.34
3393.7788,2123.58096964831,-2123.58096964831,0.1891,2.33
3393.9312,2123.66901618007,-2123.66901618007,0.211,2.32
3394.0836,2123.75706271183,-2123.75706271183,0.215,2.32
3394.236,2123.84510924359,-2123.84510924359,0.2028,2.33
3394.3884,2123.93315577535,-2123.93315577535,0.2005,2.33
3394.5408,2124.02121143524,-2124.02121143524,0.204,2.34
3394.6932,2124.10931767207,-2124.10931767207,0.2182,2.36
3394.8456,2124.1974239089,-2124.1974239089,0.203,2.36
3394.998,2124.28553014573,-2124.28553014573,0.2028,2.35
3395.1504,2124.37363638256,-2124.37363638256,0.212,2.36
3395.3028,2124.46174261939,-2124.46174261939,0.1869,2.38
3395.4552,2124.54984885621,-2124.54984885621,0.2231,2.38
3395.6076,2124.63795509304,-2124.63795509304,0.2257,2.38
3395.76,2124.72606132987,-2124.72606132987,0.2136,2.36
3395.9124,2124.8141675667,-2124.8141675667,0.215,2.35
3396.0648,2124.90227380353,-2124.90227380353,0.2033,2.34
3396.2172,2124.99038004036,-2124.99038004036,0.2054,2.33
3396.3696,2125.07848627718,-2125.07848627718,0.2245,2.33
3396.522,2125.16659251401,-2125.16659251401,0.2151,2.33
3396.6744,2125.25469875084,-2125.25469875084,0.1946,2.35
3396.8268,2125.34280498767,-2125.34280498767,0.1882,2.37
3396.9792,2125.4309112245,-2125.4309112245,0.201,2.38
3397.1316,2125.51901746132,-2125.51901746132,0.2013,2.35
3397.284,2125.60712369815,-2125.60712369815,0.2054,2.34
3397.4364,2125.69522993498,-2125.69522993498,0.2123,2.35
3397.5888,2125.78334304433,-2125.78334304433,0.2092,2.35
3397.7412,2125.87150896046,-2125.87150896046,0.2035,2.34
3397.8936,2125.95967487659,-2125.95967487659,0.2042,2.33
3398.046,2126.04784079272,-2126.04784079272,0.1978,2.32
3398.1984,2126.13600670886,-2126.13600670886,0.2138,2.32
3398.3508,2126.22417262499,-2126.22417262499,0.2095,2.34
3398.5032,2126.31233854112,-2126.31233854112,0.202,2.34
3398.6556,2126.40050445725,-2126.40050445725,0.1958,2.35
3398.808,2126.48867037339,-2126.48867037339,0.1888,2.37
3398.9604,2126.57683628952,-2126.57683628952,0.1774,2.37
3399.1128,2126.66500220565,-2126.66500220565,0.1985,2.35
3399.2652,2126.75316812178,-2126.75316812178,0.2096,2.35
3399.4176,2126.84133403792,-2126.84133403792,0.1955,2.36
3399.57,2126.92949995405,-2126.92949995405,0.1868,2.38
3399.7224,2127.01766587018,-2127.01766587018,0.1825,2.4
3399.8748,2127.10583178631,-2127.10583178631,0.194,2.39
3400.0272,2127.19399770245,-2127.19399770245,0.194,2.38
3400.1796,2127.28216361858,-2127.28216361858,0.1948,2.38
3400.332,2127.37032953471,-2127.37032953471,0.1971,2.37
3400.4844,2127.45849545084,-2127.45849545084,0.2083,2.35
3400.6368,2127.54666598582,-2127.54666598582,0.1997,2.35
3400.7892,2127.63489155547,-2127.63489155547,0.1913,2.36
3400.9416,2127.72311712513,-2127.72311712513,0.2129,2.38
3401.094,2127.81134269479,-2127.81134269479,0.217,2.39
3401.2464,2127.89956826444,-2127.89956826444,0.2306,2.36
3401.3988,2127.9877938341,-2127.9877938341,0.2192,2.33
3401.5512,2128.07601940375,-2128.07601940375,0.1838,2.36
3401.7036,2128.16424497341,-2128.16424497341,0.1875,2.38
3401.856,2128.25247054307,-2128.25247054307,0.2006,2.38
3402.0084,2128.34069611272,-2128.34069611272,0.2023,2.36
3402.1608,2128.42892168238,-2128.42892168238,0.2316,2.36
3402.3132,2128.51714725203,-2128.51714725203,0.2193,2.38
3402.4656,2128.60537282169,-2128.60537282169,0.2021,2.41
3402.618,2128.69359839135,-2128.69359839135,0.2003,2.42
3402.7704,2128.781823961,-2128.781823961,0.2137,2.39
3402.9228,2128.87004953066,-2128.87004953066,0.2057,2.36
3403.0752,2128.95827510031,-2128.95827510031,0.2133,2.33
3403.2276,2129.04650066997,-2129.04650066997,0.2194,2.32
3403.38,2129.13472623963,-2129.13472623963,0.214,2.32
3403.5324,2129.22295180928,-2129.22295180928,0.1972,2.32
3403.6848,2129.31117974605,-2129.31117974605,0.1909,2.32
3403.8372,2129.39946494343,-2129.39946494343,0.2267,2.32
3403.9896,2129.48775014081,-2129.48775014081,0.2219,2.32
3404.142,2129.57603533819,-2129.57603533819,0.1968,2.31
3404.2944,2129.66432053557,-2129.66432053557,0.2209,2.29
3404.4468,2129.75260573296,-2129.75260573296,0.2226,2.31
3404.5992,2129.84089093034,-2129.84089093034,0.206,2.32
3404.7516,2129.92917612772,-2129.92917612772,0.2027,2.34
3404.904,2130.0174613251,-2130.0174613251,0.2255,2.35
3405.0564,2130.10574652248,-2130.10574652248,0.2419,2.38
3405.2088,2130.19403171986,-2130.19403171986,0.2377,2.45
3405.3612,2130.28231691725,-2130.28231691725,0.2081,2.52
3405.5136,2130.37060211463,-2130.37060211463,0.2083,2.57
3405.666,2130.45888731201,-2130.45888731201,0.2106,2.6
3405.8184,2130.54717250939,-2130.54717250939,0.2046,2.58
3405.9708,2130.63545770677,-2130.63545770677,0.1995,2.55
3406.1232,2130.72374290415,-2130.72374290415,0.1888,2.52
3406.2756,2130.81202810154,-2130.81202810154,0.1759,2.49
3406.428,2130.90031329892,-2130.90031329892,0.1863,2.47
3406.5804,2130.9885984963,-2130.9885984963,0.2121,2.48
3406.7328,2131.07688381101,-2131.07688381101,0.2061,2.49
3406.8852,2131.1652286103,-2131.1652286103,0.1937,2.48
3407.0376,2131.25357340959,-2131.25357340959,0.1865,2.47
3407.19,2131.34191820888,-2131.34191820888,0.1935,2.46
3407.3424,2131.43026300817,-2131.43026300817,0.2104,2.45
3407.4948,2131.51860780746,-2131.51860780746,0.2148,2.46
3407.6472,2131.60695260675,-2131.60695260675,0.2122,2.48
3407.7996,2131.69529740605,-2131.69529740605,0.231,2.48
3407.952,2131.78364220534,-2131.78364220534,0.2454,2.47
3408.1044,2131.87198700463,-2131.87198700463,0.2361,2.48
3408.2568,2131.96033180392,-2131.96033180392,0.2183,2.5
3408.4092,2132.04867660321,-2132.04867660321,0.2147,2.53
3408.5616,2132.1370214025,-2132.1370214025,0.2146,2.55
3408.714,2132.22536620179,-2132.22536620179,0.2173,2.57
3408.8664,2132.31371100109,-2132.31371100109,0.2765,2.61
3409.0188,2132.40205580038,-2132.40205580038,0.2985,2.59
3409.1712,2132.49040059967,-2132.49040059967,0.2603,2.56
3409.3236,2132.57874539896,-2132.57874539896,0.2399,2.53
3409.476,2132.66709019825,-2132.66709019825,0.227,2.5
3409.6284,2132.75543499754,-2132.75543499754,0.2063,2.51
3409.7808,2132.84377979683,-2132.84377979683,0.2085,2.53
3409.9332,2132.93218204169,-2132.93218204169,0.204,2.51
3410.0856,2133.02058641706,-2133.02058641706,0.1737,2.46
3410.238,2133.10899079243,-2133.10899079243,0.1732,2.45
3410.3904,2133.1973951678,-2133.1973951678,0.2026,2.5
3410.5428,2133.28579954317,-2133.28579954317,0.237,2.55
3410.6952,2133.37420391853,-2133.37420391853,0.2652,2.54
3410.8476,2133.4626082939,-2133.4626082939,0.2874,2.53
3411.0,2133.55101266927,-2133.55101266927,0.254,2.54
3411.1524,2133.63941704464,-2133.63941704464,0.232,2.58
3411.3048,2133.72782142001,-2133.72782142001,0.2449,2.65
3411.4572,2133.81622579537,-2133.81622579537,0.2154,2.66
3411.6096,2133.90463017074,-2133.90463017074,0.2194,2.6
3411.762,2133.99303454611,-2133.99303454611,0.2351,2.6
3411.9144,2134.08143892148,-2134.08143892148,0.238,2.62
3412.0668,2134.16984329685,-2134.16984329685,0.2266,2.61
3412.2192,2134.25824767222,-2134.25824767222,0.2104,2.59
