DEPT,SSTVD,Z,NEU,GGKP
2298.3444,2192.47873811115,-2192.47873811115,0.2382,2.38
2298.4968,2192.63112755876,-2192.63112755876,0.2012,2.37
2298.6492,2192.78351823297,-2192.78351823297,0.1805,2.4
2298.8016,2192.93590890718,-2192.93590890718,0.1875,2.43
2298.954,2193.08829958138,-2193.08829958138,0.2094,2.49
2299.1064,2193.24069025559,-2193.24069025559,0.2452,2.56
2299.2588,2193.3930809298,-2193.3930809298,0.2516,2.58
2299.4112,2193.545471604,-2193.545471604,0.2395,2.6
2299.5636,2193.69786227821,-2193.69786227821,0.2444,2.59
2299.716,2193.85025295242,-2193.85025295242,0.2466,2.55
2299.8684,2194.00264362663,-2194.00264362663,0.2293,2.57
2300.0208,2194.15503430084,-2194.15503430084,0.2141,2.49
2300.1732,2194.30742497504,-2194.30742497504,0.2166,2.47
2300.3256,2194.45981564925,-2194.45981564925,0.2203,2.5
2300.478,2194.61220632346,-2194.61220632346,0.2049,2.49
2300.6304,2194.76459699767,-2194.76459699767,0.1899,2.51
2300.7828,2194.91698767187,-2194.91698767187,0.1753,2.53
2300.9352,2195.06937834608,-2195.06937834608,0.1761,2.55
2301.0876,2195.22176902029,-2195.22176902029,0.196,2.54
2301.24,2195.3741596945,-2195.3741596945,0.2198,2.52
2301.3924,2195.5265503687,-2195.5265503687,0.2297,2.5
2301.5448,2195.67894104291,-2195.67894104291,0.2113,2.48
2301.6972,2195.83133171712,-2195.83133171712,0.2128,2.47
2301.8496,2195.98372239133,-2195.98372239133,0.221,2.5
2302.002,2196.13611306553,-2196.13611306553,0.2136,2.5
2302.1544,2196.28850373974,-2196.28850373974,0.2008,2.52
2302.3068,2196.44089441395,-2196.44089441395,0.1942,2.58
2302.4592,2196.59328508816,-2196.59328508816,0.1979,2.58
2302.6116,2196.74567576236,-2196.74567576236,0.2247,2.57
2302.764,2196.89806643657,-2196.89806643657,0.2389,2.55
2302.9164,2197.05045711078,-2197.05045711078,0.2045,2.58
2303.0688,2197.20284778498,-2197.20284778498,0.1886,2.57
2303.2212,2197.35523845919,-2197.35523845919,0.2061,2.59
2303.3736,2197.5076291334,-2197.5076291334,0.215,2.58
2303.526,2197.66001980761,-2197.66001980761,0.2184,2.59
2303.6784,2197.81241048182,-2197.81241048182,0.2255,2.62
2303.8308,2197.96480115602,-2197.96480115602,0.2233,2.63
2303.9832,2198.11719183023,-2198.11719183023,0.2271,2.6
2304.1356,2198.26958250444,-2198.26958250444,0.2311,2.61
2304.288,2198.42197317865,-2198.42197317865,0.2311,2.56
2304.4404,2198.57436385285,-2198.57436385285,0.2121,2.57
